"Companies Push for Virus Legal Protection, Prompting Worker Concern","WASHINGTON -- When Jonathan Corpina, a senior managing partner at Meridian Equity Partners, returned to work on the floor of the New York Stock Exchange in late May, he was met with temperature screenings, hand sanitizer stations, plexiglass barriers -- and a…",2020-06-13
$600 unemployment benefits are 'life-saving' for this waiter: 'I'm right at the edge',"Lawmakers are sparring over enhanced unemployment benefits, scheduled to end after July absent intervention, which could be catastrophic for some recipients.",2020-06-13
World Master List of Resources on How to Dismantle Systemic Racism,"Article URL: http://pfw.guide/
Comments URL: https://news.ycombinator.com/item?id=23508771
Points: 5
# Comments: 0",2020-06-13
"Awesome awards from economy to first class, a Rakuten rant, business cards to consider and more","On this week’s Frequent Miler on the Air, Greg opened with a Rakuten rant over how poorly the current 6x promo is going for him and then we moved from the back of the plane to the pointy end, highlighting some awesome award travel deals in every cabin. This w…",2020-06-13
Rio cartels go from running drugs to pushing medication,"Coronavirus rages on the edges of Rio de Janeiro -- in the hills and slums run by drug gangs, where police dare not go unless on an armed raid.",2020-06-13
Rio cartels go from running drugs to pushing medication,"On the edges of Rio de Janeiro, in slums run by drug cartels, coronavirus is raging. With no state help, the gangs are the ones to push a curfew, social distancing, and make food handouts for the neediest.",2020-06-13
Chaos as Meatpacking Companies Fought Health Agencies Over...,"Chaos as Meatpacking Companies Fought Health Agencies Over...

 
 
 
 (Second column, 25th story, link)

 

 

 
 Related stories:The Early Coronavirus Warning That Woke Up Wall St...
Another 100,000 will die before September?
Houston Sees 'Precipice of…",2020-06-12
"Companies Push for Virus Legal Protection, Prompting Worker Concern","WASHINGTON -- When Jonathan Corpina, a senior managing partner at Meridian Equity Partners, returned to work on the floor of the New York Stock Exchange in late May, he was met with temperature screenings, hand sanitizer stations, plexiglass barriers -- and a…",2020-06-12
Bonton Farms Has Big Plans for 12-Acre Site in Lake Highlands,"During the pandemic, I have routinely stopped by Bonton Farms in South Dallas to pick up my weekly groceries. And during those visits, I often run into the farm’s founder, Daron Babcock; his wife Theda, who runs the financial side of things; and Danny George,…",2020-06-12
COVID-19 Has Changed Digital Marketing – Here’s How to Adapt,"Photo by Unsplash, CC0 1.0 Most of us were taken aback by the enormous impact that COVID-19 had on our personal and professional lives. On a personal level, it completely changed the norms of social conduct, from the way we communicate with our neighbors, to …",2020-06-12
Emails Reveal Chaos as Meatpacking Companies Fought Health Agencies Over COVID-19 Outbreaks in Their Plants,Thousands of pages of documents obtained by ProPublica show how quickly public health agencies were overwhelmed by meatpacking cases. One CEO described social distancing as “a nicety that makes sense only for people with laptops.”,2020-06-12
Face masks with windows mean more than smiles to deaf people,"Michael Conley felt especially isolated these past few months: A deaf man, he was prevented from reading lips by the masks people wore to prevent the spread of COVID-19.",2020-06-12
